Local Authority,Ward,Name of Candidate,Sex,Party,Result
Norton Town Council,5,Marukutira Nyemudzai,F,MDC - T,48
Norton Town Council,5,Ndovorwi Joseph,M,INDEPENDENT,7
"",,,,,
Norton Town Council,6,Musanori Precious,F,MDC - T,48
Norton Town Council,6,Matipano Albert  Bafana,M,ZANU PF,35
"",,,,,
Norton Town Council,7,Nyamadzawo Peter,M,ZANU PF,86
Norton Town Council,7,Magadzire Herbert,M,MDC - T,71
Norton Town Council,7,Phiri Mutema,M,INDEPENDENT,2
"",,,,,
Norton Town Council,8,Zinyemba Albert,M,MDC - T,68
Norton Town Council,8,Sibiya Nyasha Simon,M,ZANU PF,62
"",,,,,
Norton Town Council,9,Muchatuta Judith C,F,MDC - T,70
Norton Town Council,9,Mtema Roy Enerst M,M,ZANU PF,57
"",,,,,
"",,,,,
Norton Town Council,10,Tapera Yovani,F,MDC - T,113
Norton Town Council,10,Jonga Eva,F,ZANU PF,84
"",,,,,
Norton Town Council,11,Takawira Eager Vupenyu,M,MDC - T,77
Norton Town Council,11,Muhlaurwa Golden,M,ZANU PF,70
"",,,,,
Norton Town Council,12,Kurera Pretty,F,ZANU PF,96
Norton Town Council,12,Chigodora Patience,F,MDC - T,84
Norton Town Council,12,Tachiona Lastene,M,INDEPENDENT,35
Norton Town Council,12,Terani  Tawanda,M,MDC,8
"",,,,,
Norton Town Council,13,Mujedi Bernard,M,MDC - T,85
Norton Town Council,13,Mombeyarara Kudakwashe,M,ZANU PF,81
"",,,,,
Nyami Nyami Rdc,1,Negande Lovemore,M,ZANU PF,36
Nyami Nyami Rdc,1,Zhoro Member Maramba,M,MDC - T,8
"",,,,,
Nyami Nyami Rdc,2,Chibayamagora Gilbert,M,ZANU PF,41
Nyami Nyami Rdc,2,Mapungwana Timothy,M,MDC - T,10
"",,,,,
Nyami Nyami Rdc,3,Siyambwanda Goodward,M,INDEPENDENT,84
Nyami Nyami Rdc,3,Siyanembwa Miros,M,ZANU PF,81
Nyami Nyami Rdc,3,Sibanda Saint,M,MDC - T,42
"",,,,,
Nyami Nyami Rdc,4,Mafweda Fortunate,M,ZANU PF,96
Nyami Nyami Rdc,4,Mafwepi Daid,M,MDC - T,59
Nyami Nyami Rdc,4,Mujoni Patrick,M,INDEPENDENT,35
"",,,,,
Nyami Nyami Rdc,5,Muchona Ronald,M,ZANU PF,80
Nyami Nyami Rdc,5,Siyamupeya Edwel,M,MDC - T,18
"",,,,,
Nyami Nyami Rdc,6,Manyemwa Peter Aleck,M,ZANU PF,44
Nyami Nyami Rdc,6,Mbonja Champion,M,MDC - T,39
"",,,,,
Nyami Nyami Rdc,7,Chidakwa Ophious Manenga,M,ZANU PF,60
Nyami Nyami Rdc,7,Gunguya Stephen,M,MDC - T,7
"",,,,,
Nyami Nyami Rdc,8,Chirongoma Golden,M,ZANU PF,150
Nyami Nyami Rdc,8,Nzungu Misheck,M,MDC - T,26
"",,,,,
Nyami Nyami Rdc,9,Maravanyika Meeting,M,ZANU PF,75
Nyami Nyami Rdc,9,Chacharika Moscow,M,MDC - T,22
"",,,,,
Nyami Nyami Rdc,10,Buta Leonard,M,ZANU PF,59
Nyami Nyami Rdc,10,Wachi Joyne,M,MDC - T,3
"",,,,,
Nyami Nyami Rdc,11,Sithole Elisha,M,ZANU PF,101
Nyami Nyami Rdc,11,Masuku Moses Musa,M,MDC - T,4
"",,,,,
Nyami Nyami Rdc,12,Chinyamandana Christopher,M,ZANU PF,152
Nyami Nyami Rdc,12,Hondoma Oliver,M,MDC - T,20
"",,,,,
Sanyati Rdc,1,Runganga Mutizwa Admire,M,ZANU PF,295
Sanyati Rdc,1,Steven Mukandawire,M,MDC - T,22
"",,,,,
Sanyati Rdc,2,Munganda Edson,M,ZANU PF,416
Sanyati Rdc,2,Singauke Hapison,M,MDC - T,46
"",,,,,
Sanyati Rdc,3,Mulambilila Gladys,F,ZANU PF,532
Sanyati Rdc,3,Mawanzi Jane,M,MDC - T,63
"",,,,,
Sanyati Rdc,4,Tuhwe Joseph,M,ZANU PF,174
Sanyati Rdc,4,Idini Grayson,M,MDC - T,8
"",,,,,
Sanyati Rdc,5,Muchineripi Kudzai,,ZANU PF,Unoppose
"",,,,,
Sanyati Rdc,6,Chashaya Tigere,M,ZANU PF,116
Sanyati Rdc,6,Chisengwa Tawanda,M,MDC - T,15
"",,,,,
Sanyati Rdc,7,Chaobweswi Stanford,,ZANU PF,Unoppose
"",,,,,
Sanyati Rdc,8,Ruzvidzo Chamunorwa,M,ZANU PF,99
Sanyati Rdc,8,Musekiwa Alois,M,MDC - T,12
"",,,,,
Sanyati Rdc,9,Chifombo Tryfos,F,ZANU PF,54
Sanyati Rdc,9,Jengwa Simon,M,MDC - T,26
"",,,,,
"",,,,,
Sanyati Rdc,10,Makombe Learnmore,M,MDC - T,25
Sanyati Rdc,10,Tavengwa Gibson,M,INDEPENDENT,2
"",,,,,
Sanyati Rdc,11,Chakauya Patson,M,ZANU PF,146
Sanyati Rdc,11,Chatikobo Emmison,M,MDC - T,63
"",,,,,
Sanyati Rdc,12,Gwacha J,M,ZANU PF,134
Sanyati Rdc,12,Mtunzi G,M,MDC - T,62
"",,,,,
Sanyati Rdc,13,Chijekwa Tinarwo,M,ZANU PF,26
Sanyati Rdc,13,Chizhande Mildred,F,MDC - T,3
"",,,,,
Sanyati Rdc,14,Remba Forgiveness,F,ZANU PF,34
Sanyati Rdc,14,Chasiya Robert,M,MDC - T,7
"",,,,,
Sanyati Rdc,15,Chinyaure Norman,M,ZANU PF,28
Sanyati Rdc,15,Chambe Pardon,M,MDC - T,7
"",,,,,
"",,,,,
Sanyati Rdc,16,Nzungucherwa Sainosi,M,ZANU PF,176
Sanyati Rdc,16,Mudenge Miriam,F,MDC - T,24
"",,,,,
Sanyati Rdc,17,Tichaona Tawanda,M,ZANU PF,166
Sanyati Rdc,17,Sitiki Rueuben,M,MDC - T,18
"",,,,,
Sanyati Rdc,18,Nziradzemhuka Shamu,M,ZANU PF,64
Sanyati Rdc,18,Chinofa Reuben,M,MDC - T,39
"",,,,,
Zvimba Rdc,1,Machiveyi Makore,,ZANU PF,Unoppose
"",,,,,
Zvimba Rdc,2,Chamunorwa Kizito,,ZANU PF,Unoppose
"",,,,,
Zvimba Rdc,3,Chivhanga Nelson,M,ZANU PF,182
Zvimba Rdc,3,Mupezani Kwanhurai,M,MDC - T,20
"",,,,,
Zvimba Rdc,4,Gabovogwe M. Bennell,M,ZANU PF,94
Zvimba Rdc,4,Chaitezvi Philip,M,MDC - T,11
"",,,,,
Zvimba Rdc,5,Kaja Tsitsi,F,ZANU PF,112
Zvimba Rdc,5,Masasa Michael,M,MDC - T,9
"",,,,,
Zvimba Rdc,6,Chikambi Francis,M,ZANU PF,179
Zvimba Rdc,6,Muzama Jimmy,M,MDC - T,15
"",,,,,
Zvimba Rdc,7,Sifara Germany,M,ZANU PF,147
Zvimba Rdc,7,Dzvene Clato,M,MDC T,11
"",,,,,
Zvimba Rdc,8,Magama Andrew,M,ZANU PF,90
Zvimba Rdc,8,Muwingani Tendai Edwin,M,MDC T,37
"",,,,,
Zvimba Rdc,9,Chinake John,M,ZANU PF,106
Zvimba Rdc,9,Makota Clever,M,MDC T,15
"",,,,,
Zvimba Rdc,10,Magaya Edmore,M,ZANU PF,71
Zvimba Rdc,10,Zhangaya Felix,M,MDC T,20
"",,,,,
Zvimba Rdc,11,Ndava Wallen,M,ZANU PF,94
Zvimba Rdc,11,Mubaiwa Emeson,M,MDC  T,14
"",,,,,
Zvimba Rdc,12,Chifura Robert Makoni,,ZANU PF,Unoppose
"",,,,,
Zvimba Rdc,13,Mahachi Mercy,F,ZANU PF,323
Zvimba Rdc,13,Damusi Mambo,M,MDC - T,19
"",,,,,
Zvimba Rdc,14,Madzingo Clemence,M,ZANU PF,175
Zvimba Rdc,14,Mawara Sebastion,M,MDC - T,13
"",,,,,
Zvimba Rdc,15,Kamushinda Idah,F,ZANU PF,222
Zvimba Rdc,15,Shiri abraham,M,MDC -T,103
"",,,,,
"",,,,,
Zvimba Rdc,16,Muvengwa Farai,F,ZANU PF,44
Zvimba Rdc,16,Karambayo Stewart,M,INDEPENDENT,27
Zvimba Rdc,16,Manyowa Mitton,M,MDC - T,4
Zvimba Rdc,16,Gumbo Sikhangezile,F,INDEPENDENT,
"",,,,,
Zvimba Rdc,17,Makuvire Tobias Felix Tobaiw,M,ZANU PF,204
Zvimba Rdc,17,Jimu Zondai,M,MDC - T,27
"",,,,,
Zvimba Rdc,18,Mujaji Ishmael,,ZANU PF,Unoppose
"",,,,,
Zvimba Rdc,19,Zvimbande Beauty,F,ZANU PF,174
Zvimba Rdc,19,Malunga Bruno,M,MDC - T,23
"",,,,,
Zvimba Rdc,20,Muyesa Alefa,M,ZANU PF,119
Zvimba Rdc,20,Office Jairos,M,MDC T,20
"",,,,,
Zvimba Rdc,21,Chivambu Enock,M,ZANU PF,331
Zvimba Rdc,21,Murwisi Morgan M,M,MDC - T,58
"",,,,,
Zvimba Rdc,22,Kamunga Loveness,F,ZANU PF,71
Zvimba Rdc,22,Tembo Funny,M,MDC - T,64
"",,,,,
Zvimba Rdc,23,Mugamiri Richard,M,ZANU PF,60
Zvimba Rdc,23,Tinanzwavana Emmanuel,M,MDC - T,39
"",,,,,
Zvimba Rdc,24,Baifon Mavhuto,M,MDC T,78
Zvimba Rdc,24,Sada Frank,M,ZANU PF,73
"",,,M,ZANU PF,
Zvimba Rdc,25,Kanyasa Ngoni,150,,
Zvimba Rdc,25,Sithole Sipiwe,F,MDC T,46
"",,,,,
Zvimba Rdc,26,Tawanda Tungamirai,M,ZANU PF,671
Zvimba Rdc,26,Dafutara Philimon,M,MDC T,85
"",,,,,
Zvimba Rdc,27,Mapepa Norbet M.,M,ZANU PF,77
Zvimba Rdc,27,Matikiyenga Chigumira M,M,MDC - T,16
"",,,,,
Zvimba Rdc,28,Jochore Lancelot,,ZANU PF,Unoppose
"",,,,,
Zvimba Rdc,29,Tomu Beauty,F,ZANU PF,112
"",,,,,,
"",Zvimba Rdc,30,Zandara Jerry Rex,,ZANU PF,Unoppose
"",,,,,,
"",Zvimba Rdc,31,Smith Robin Balef,M,ZANU PF,208
"",Zvimba Rdc,31,Chimusambo Fortunate,F,MDC - T,9
"",,,,,,
"",Zvimba Rdc,32,Nyadzayo mabel,F,ZANU PF,138
"",Zvimba Rdc,32,Chiwetu Sarudzai E.,F,MDC - T,23
"",,,,,,
"",Zvimba Rdc,33,Mangani Bessie,F,ZANU PF,152
"",Zvimba Rdc,33,Musona Terry,F,MDC - T,13
"",,,,,,
"",Zvimba Rdc,34,Maseko Lindile E,F,ZANU PF,104
"",Zvimba Rdc,34,Mupfurahehwe Violet,F,MDC - T,32
"",,,,,,
"",Zvimba Rdc,35,Gomo Michael,M,ZANU PF,307
"",Zvimba Rdc,35,Gweshe Bigboy,M,MDC T,196
"",LOCAL AUTHORITY,WARD,NAME OF CANDIDATE,SEX,PARTY,RESULT
"",Bikita RDC,1,Makunde Pius,M,ZANU PF,814
"",Bikita RDC,1,Dembe Panganai,M,MDC-T,22
"",Bikita RDC,1,Saineti George,M,MDC,3
"",,,,,,
"",Bikita RDC,2,Masakadze Benjamin,M,ZANU PF,1639
"",Bikita RDC,2,Kunaka Atanasia,M,MDC-T,77
"",,,,,,
"",Bikita RDC,3,Mandiki Sarah,F,ZANU PF,139
"",Bikita RDC,3,Chatigu Danson Muchono,M,MDC-T,79
"",,,,,,
"",Bikita RDC,4,Manyurure Gwashira,M,ZANU PF,1013
"",Bikita RDC,4,Macheke Vandah,M,MDC-T,43
"",,,,,,
"",Bikita RDC,5,Makuvaza Chaitwa,M,ZANU PF,1077
"",Bikita RDC,5,Munyongwa Albert,M,MDC-T,33
"",Bikita RDC,5,Murakata Milton,M,MDC,9
"",Bikita RDC,5,Mupondi Mcdonald,M,INDEPENDENT,4
"",,,,,,
"",Bikita RDC,6,Chitokomere Dakarai J,M,ZANU PF,713
"",Bikita RDC,6,Mangwanda Peter,M,MDC-T,57
"",,,,,,
"",Bikita RDC,7,Nyandoro Joseph,M,ZANU PF,1092
"",Bikita RDC,7,Zimondi Daniel,M,MDC-T,34
"",,,,,,
"",Bikita RDC,8,Zeya Nathan,M,ZANU PF,1110
"",Bikita RDC,8,Chenai Naison,M,MDC-T,63
"",,,,,,
"",Bikita RDC,9,Rujongonya Sabhina,F,ZANU PF,155
"",Bikita RDC,9,Moyo Zororo,M,MDC T,70
"",,,,,,
"",Bikita RDC,10,Mkanganwi Sign,M,ZANU PF,122
"",Bikita RDC,10,Guruvheti Maxwell,M,MDC-T,48
"",Bikita RDC,11,Vhovha Laurence,M,ZANU PF,140
"",Bikita RDC,11,Rukweza Tinofa M,M,MDC-T,60
"",,,,,,
"",Bikita RDC,12,Wafawarova Tidiuos M,M,ZANU PF,978
"",Bikita RDC,12,Tinotyorufu Marlie,M,MDC-T,39
"",,,,,,
"",Bikita RDC,13,Nyangara Ranganai,M,MDC T,125
"",Bikita RDC,13,Mangwende Gabrial,M,ZANU PF,120
"",,,,,,
"",Bikita RDC,14,Difiri Alletah,F,ZANU PF,70
"",Bikita RDC,14,Mugarira Lovemore,M,MDC -T,76
"",,,,,,
"",Bikita RDC,15,Dzinodya Samson,M,MDC-T,82
"",Bikita RDC,15,Kanjera Ishmael,M,ZANU PF,118
"",,,,,,
"",Bikita RDC,16,Mafanise Thomas,M,ZANU PF,93
"",Bikita RDC,16,Tagarirofa Shayanowako Pete,M,MDC-T,71
"",,,,,,
"",Bikita RDC,17,Chikunya Decent,M,MDC-T,87
"",Bikita RDC,17,Mukanhiwa Sheila M,F,MDC,6
"",,,,,,
"",Bikita RDC,18,Musoro Chisiwa,M,ZANU PF,68
"",Bikita RDC,18,Chigamba Philemon Tombind,M,ZANU PF,72
"",Bikita RDC,18,Mucheyi Naboth,M,MDC-T,43
"",,,,,,
"",Bikita RDC,19,Chivasa Easeburn,M,ZANU PF,987
"",Bikita RDC,19,Zunde Mapfumo Leonard,M,MDC-T,59
"",,,,,,
"",Bikita RDC,20,Matiraingwa Honest,M,MDC-T,73
"",Bikita RDC,20,Ziwacha Martin,M,ZANU PF,128
"",,,,,,
"",Bikita RDC,21,Mudyiwa Muza,M,ZANU PF,57
"",Bikita RDC,21,Chinofunga Femberai Christo,herM,MDC T,36
"",Bikita RDC,21,Mafinyori Jimson,M,MDC,4
"",,,,,,
"",Bikita RDC,22,Kunzeno Joseph,M,ZANU PF,1619
"",Bikita RDC,22,Jinjika Joseph,M,MDC-T,42
"",,,,,,
"",Bikita RDC,23,Mukaka Tirifaina,M,ZANU PF,11
"",Bikita RDC,23,Ngorima Joel,M,MDC-T,4
"",,,,,,
"",Bikita RDC,24,Njerere Fanawakabata,M,MDC-T,37
"",,,,,,
"",Bikita RDC,25,Manhondo Aaron,M,ZANU PF,103
"",Bikita RDC,25,Chamwaita Johnson,M,MDC-T,21
"",,,,,,
"",Bikita RDC,26,Makaye Peter,M,ZANU PF,924
"",Bikita RDC,26,Chabata Mahofa,F,MDC-T,20
"",,,,,,
"",Bikita RDC,27,Dambwa Enos A,M,ZANU PF,6
"",Bikita RDC,27,Musariri Ponziano,M,MDC T,6
"",,,,,,
"",Bikita RDC,28,Matenga Ignatius,M,ZANU PF,390
"",Bikita RDC,28,Mutetwa Melody,F,MDC-T,24
"",,,,,,
"",Bikita RDC,29,Makura Clara,M,ZANU PF,410
"",Bikita RDC,29,Takabvanarwo Herbert,M,MDC-T,15
"",,,,,,
"",Bikita RDC,30,Magezani Elias,M,MDC-T,195
"",Bikita RDC,30,Muchafa Simon,M,ZANU PF,15
"",Bikita RDC,30,Muchekera Shuvai,F,ZANU PF,4
"",,,,,,
"",Bikita RDC,31,Marozhe Patrick S,M,ZANU PF,96
"",Bikita RDC,31,Maphosa Moses,M,MDC T,66
"",,,,,,
"",Bikita RDC,32,Pasipanodya Lister N,M,ZANU PF,198
"",Bikita RDC,32,Chinanga Zvondiwa,M,MDC -T,44
"",,,,,,
"",Chiredzi RDC,1,Simba Chibememe,M,ZANU PF,89
"",Chiredzi RDC,1,Mlambo Maganya,M,MDC-T,15
"",,,,,,
"",Chiredzi RDC,2,Mazombwe Alfred,M,ZANU PF,75
"",Chiredzi RDC,2,Biya Maxwell,M,MDC-T,15
"",,,,,,
"",Chiredzi RDC,3,Mashulani Rabson,M,ZANU PF,69
"",Chiredzi RDC,3,Machazi Robert,M,MDC T,13
"",,,,,,
"",Chiredzi RDC,4,Murawu Munyengeri,M,ZANU PF,93
"",Chiredzi RDC,4,Macheke Joseph,M,MDC-T,32
"",,,,,,
"",Chiredzi RDC,5,Chirhilele Caston,M,ZANU PF,70
"",Chiredzi RDC,5,Jekero Linia,F,MDC-T,43
"",,,,,,
"",Chiredzi RDC,6,Chitsange James,M,MDC-T,20
"",,,,,,
"",Chiredzi RDC,7,Tiisa Hardlife,M,ZANU PF,114
"",Chiredzi RDC,7,Makasani Kephas,M,INDEPENDENT,21
"",Chiredzi RDC,7,Chitsange Smart,M,MDC-T,13
"",,,,,,
"",Chiredzi RDC,8,Makondo David,M,ZANU PF,133
"",Chiredzi RDC,8,Muhlambi Fadzai,F,MDC-T,41
"",,,,,,
"",Chiredzi RDC,9,Manyise Ozwell,,MDC-T,13
"",Chiredzi RDC,9,Chauke Mukachana,,ZANU PF,111
"",,,,,,
"",Chiredzi RDC,10,Makondo Leonard,M,ZANU PF,192
"",Chiredzi RDC,10,Gasva Biliard,M,MDC-T,16
"",,,,,,
"",Chiredzi RDC,11,Chauke Hassan,M,ZANU PF,214
"",Chiredzi RDC,11,Ponyoka James,M,MDC-T,43
"",,,,,,
"",Chiredzi RDC,12,Ndebele Andrew,M,ZANU PF,UNCONTESTE
"",,,,,,
"",Chiredzi RDC,13,Gezana Jaison,M,ZANU PF,UNCONTESTE
"",,,,,,
"",Chiredzi RDC,14,Bhaloyi Mboneni,M,ZANU PF,UNCONTESTE
"",,,,,,
"",Chiredzi RDC,15,Tomu Luka,M,ZANU PF,115
"",Chiredzi RDC,15,Gilbert Ishmael,M,MDC-T,70
"",,,,,,
"",Chiredzi RDC,16,Temezani Akimore,M,ZANU PF,639
"",Chiredzi RDC,16,Munyaradzi Wellington,M,MDC-T,21
"",,,,,,
"",Chiredzi RDC,17,Waini Marufu,M,ZANU PF,552
"",Chiredzi RDC,17,Mushava Gilbert,M,MDC-T,18
"",,,,,,
"",Chiredzi RDC,18,Mapfumba Efison,M,MDC-T,146
"",Chiredzi RDC,18,Marumbwa Peter,M,ZANU PF,140
"",,,,,,
"",Chiredzi RDC,19,Maramba Godfrey,M,ZANU PF,150
"",Chiredzi RDC,19,Tsigo Emelia,F,MDC-T,138
"",,,,,,
"",Chiredzi RDC,20,Matsaure Yeukai,M,ZANU PF,427
"",Chiredzi RDC,20,Zindove Toruvanda Alson,M,MDC-T,8
"",,,,,,
"",Chiredzi RDC,21,Chisasa Phillip,M,ZANU PF,174
"",,,,,,
"",Chiredzi RDC,22,Komundela Misheck,M,ZANU PF,115
"",Chiredzi RDC,22,Mundau Elias,M,MDC-T,12
"",,,,,,
"",Chiredzi RDC,23,Mutovo Douglas,M,ZANU PF,94
"",Chiredzi RDC,23,Mavhengere Esau,M,MDC-T,5
"",,,,,,
"",Chiredzi RDC,24,Mazara Maxuba,M,ZANU PF,487
"",Chiredzi RDC,24,Negomboyi Chipiwa,M,MDC-T,23
"",,,,,,
"",Chiredzi RDC,25,Matsiilele Edward Lisimati,M,ZANU PF,61
"",Chiredzi RDC,25,Nyekwani Richard,M,MDC-T,12
"",,,,,,
"",Chiredzi RDC,26,Magavude Anthony,M,ZANU PF,117
"",Chiredzi RDC,26,Mutamba Simon,M,MDC-T,2
"",,,,,,
"",Chiredzi RDC,27,Marufu Martin,M,ZANU PF,165
"",Chiredzi RDC,27,Moyo Sunday,M,MDC-T,30
"",,,,,,
"",Chiredzi RDC,28,Hlatywayo Lincoln,M,ZANU PF,193
"",Chiredzi RDC,28,Imbayago Tawanda,M,MDC-T,74
"",,,,,,
"",Chiredzi RDC,29,Muvengi Keuswell,M,ZANU PF,172
"",Chiredzi RDC,29,Bhoko Victor,M,MDC-T,20
"",,,,,,
"",Chiredzi RDC,30,Rimai Agneta,F,ZANU PF,195
"",Chiredzi RDC,30,Charuwa Langton,M,MDC-T,60
"",,,,,,
"",Chiredzi RDC,31,Mazanhi Lawrence,M,ZANU PF,125
"",Chiredzi RDC,31,Kusari Murairo,M,MDC-T,51
"",,,,,,
"",Chiredzi RDC,32,Ndhlovu Mavelouse,F,ZANU PF,190
"",Chiredzi RDC,32,Bombe Sudhukani,M,MDC-T,15
"",Chiredzi Town Council,1,Hwende Gibson,M,MDC-T,28
"",Chiredzi Town Council,1,Zinaka Siyapela,M,ZANU PF,17
"",Chiredzi Town Council,1,Mazuru Emmanuel,M,INDEPENDENT,2
"",,,,,,
"",Chiredzi Town Council,2,Muteyaunga Jester,F,ZANU PF,50
"",Chiredzi Town Council,2,Mazhambe Langton,M,MDC-T,37
"",Chiredzi Town Council,2,Mpendo Easton,F,MDC,2
"",,,,,,
"",Chiredzi Town Council,3,Makamba Tarusenga,M,ZANU PF,86
"",Chiredzi Town Council,3,Ngobera Florence,F,MDC-T,56
"",Chiredzi Town Council,3,Manyunga Tichaona Robert,M,ZANU Ndonga,1
"",,,,,,
"",Chiredzi Town Council,4,Moyo Francis,M,ZANU PF,107
"",Chiredzi Town Council,4,Chiduwa Panganai,M,MDC-T,84
"",Chiredzi Town Council,4,Chebundo Gabriel,M,INDEPENDENT,2
"",,,,,,
"",Chiredzi Town Council,5,Munyaradzi Hatinahama,M,MDC-T,73
"",Chiredzi Town Council,5,Ngwenya Leonard,M,ZANU PF,64
"",,,,,,
"",Chiredzi Town Council,6,Mombe Costen,M,ZANU PF,48
"",Chiredzi Town Council,6,Ndoro Pardon,M,MDC-T,43
"",,,,,,
"",Chiredzi Town Council,7,Mashonganyika Samuel,M,ZANU PF,41
"",Chiredzi Town Council,7,Nyashero Michael,M,MDC-T,41
"",Chiredzi Town Council,7,Matsungo Adolf,M,MDC,1
"",,,,,,
"",Chiredzi Town Council,8,Mapfumo Antony,M,ZANU PF,60
"",Chiredzi Town Council,8,Gondongwe Farai,F,MDC-T,54
"",,,,,,
"",Chivi RDC,1,Hungwe Phillip Dunira,M,ZANU-PF,108
"",Chivi RDC,1,Tadenyika Agreement,M,MDC-T,56
"",Chivi RDC,1,Hungwe Leornard Musindo,M,INDEPENDENT,2
"",,,,,,
"",Chivi RDC,2,Magwizi Saunders Nyika,M,ZANU-PF,109
"",Chivi RDC,2,Makusha Julius,M,MDC-T,72
"",,,,,,
"",Chivi RDC,3,Mauto Lazarus,M,ZANU-PF,86
"",Chivi RDC,3,Bakali Amina,F,MDC-T,64
"",,,,,,
"",Chivi RDC,4,Jimias Davies,M,ZANU PF,782
"",Chivi RDC,4,Chireya Brightworth,M,MDC-T,31
"",,,,,,
"",,,,,
Chivi RDC,5,Nyamutema Morgen,M,MDC-T,40
"",,,,,
Chivi RDC,6,Magwiza Cleopas,M,ZANU PF,414
Chivi RDC,6,Maregere Pretty,F,MDC-T,15
"",,,,,
Chivi RDC,7,Masvinu Taurai,M,ZANU-PF,73
Chivi RDC,7,Makere Albert Huni,M,MDC-T,27
"",,,,,
Chivi RDC,8,Vuta Joshua,M,ZANU-PF,84
Chivi RDC,8,Mundanga Onias,M,MDC-T,49
"",,,,,
Chivi RDC,9,Mhosva Tafirenyika,M,ZANU PF,805
Chivi RDC,9,Mahumucha Priscilla,F,MDC-T,35
Chivi RDC,,,,,
"",10,Chimhaka Jephias,M,ZANU PF,1067
Chivi RDC,10,Mandivava Luckmore,M,MDC-T,17
"",,,,,
Chivi RDC,11,Nyambi Walter,M,ZANU PF,1194
Chivi RDC,11,Chibhebhe Monica,F,MDC-T,19
"",,,,,
Chivi RDC,12,Chihava Annacolletor,F,ZANU PF,1029
Chivi RDC,12,Chigova Gladys,F,MDC-T,45
Chivi RDC,12,Maware Tarisai,M,MDC,6
"",,,,,
Chivi RDC,13,Bhogo Munyaradzi,M,ZANU-PF,82
Chivi RDC,13,Tsuro Koke,M,MDC-T,35
"",,,,,
Chivi RDC,14,Tarukwasha Strover,M,ZANU PF,1333
Chivi RDC,14,Hlabanai Simion,M,MDC-T,31
"",,,,,
Chivi RDC,15,Chikutiro Mhurai,F,ZANU PF,1102
Chivi RDC,15,Marufu Gladys,F,MDC-T,30
"",,,,,
Chivi RDC,16,Pwanyai Munashe,M,ZANU PF,1243
Chivi RDC,16,Manika Leonard,M,MDC-T,59
Chivi RDC,16,Madzingo Bonoface,M,MDC,9
"",,,,,
Chivi RDC,17,Mabvadya Mutongi,M,ZANU PF,955
Chivi RDC,17,Madoro Tafirenyika Mandive,gaM,MDC-T,23
"",,,,,
Chivi RDC,18,Mutasa Renias,M,ZANU PF,1010
Chivi RDC,18,Runopanwa Wilson,M,MDC-T,40
Chivi RDC,18,Mucheki Dzorai,M,MDC,3
"",,,,,
Chivi RDC,19,Chikandiwa Aaron Matura,M,ZANU PF,1087
Chivi RDC,19,Mubayiwa Nhamo,M,MDC-T,39
Chivi RDC,19,Mudzingwa Tizirai,M,MDC,5
"",,,,,
Chivi RDC,20,Gurajena Junias,M,ZANU PF,982
Chivi RDC,20,Takaidza Elias Andrea,M,MDC-T,68
"",,,,,
Chivi RDC,21,Mavengano Andrew,M,ZANU PF,1264
Chivi RDC,21,Gwapedza Tarirai,M,MDC-T,19
"",,,,,
Chivi RDC,22,Mupfugami Edmore,M,MDC-T,NCONTESTED
"",,,,,
Chivi RDC,23,Mudanigwa Fanuel,M,ZANU PF,1050
Chivi RDC,23,Chikanda Isau,M,MDC-T,26
"",,,,,
Chivi RDC,24,Muzvidziwa Clements Gwatiri,ga M,ZANU PF,1064
Chivi RDC,24,Chikuvadze Dambudzo,F,MDC-T,26
"",,,,,
Chivi RDC,25,Tinago Zivai,M,ZANU PF,1363
Chivi RDC,25,Ndekere Amato,M,MDC-T,82
"",,,,,
Chivi RDC,26,Shindi Enock,M,ZANU PF,1768
Chivi RDC,26,Mugabe Servias,M,MDC-T,29
"",,,,,
Chivi RDC,27,Machingambi Wilson,M,ZANU PF,NCONTESTED
"",,,,,
Chivi RDC,28,Mutsamba Samson,M,ZANU PF,1767
Chivi RDC,28,Ngundu Ezekiel,M,MDC-T,25
"",,,,,
Chivi RDC,29,Mukuvire Happiness,M,ZANU PF,1073
Chivi RDC,29,Chinamatira Makaita,F,MDC-T,8
"",Chivi RDC,30,Dunira Godhati,M,ZANU PF,905
"",Chivi RDC,30,Mano Zorodzai,F,MDC-T,67
"",,,,,,
"",Chivi RDC,31,Zivhu Killer,M,ZANU PF,960
"",Chivi RDC,31,Mapope Shadreck,M,MDC-T,17
"",,,,,,
"",Chivi RDC,32,Magavadani James,M,ZANU PF,970
"",Chivi RDC,32,Chihovera Adwell,M,MDC-T,35
"",,,,,,
"",Gutu RDC,1,Mudziwapasi David,M,ZANU PF,381
"",Gutu RDC,1,Mudzingwa Nicholas Phinias,M,MDC T,14
"",,,,,,
"",Gutu RDC,2,Zambara Nicholas,M,ZANU PF,63
"",Gutu RDC,2,Manyere David Jerinos,M,MDC T,32
"",Gutu RDC,2,Chavamwe Calisto,M,INDEPENDENT,8
"",,,,,,
"",Gutu RDC,3,Mago Takawira,M,ZANU PF,126
"",Gutu RDC,3,Mutami Daglas,M,MDC T,15
"",,,,,,
"",Gutu RDC,4,Mashavira Mashatise Jadison,M,ZANU PF,41
"",Gutu RDC,4,Mahachi Philip,M,MDC T,33
"",,,,,,
"",Gutu RDC,5,Nhamoinesu Martin,M,ZANU PF,78
"",Gutu RDC,5,Mazambani Maxwell,M,MDC T,25
