province,local_authority,ward_no,candidate,sex,party,contested,votes
mat south,mangwe rdc,5,tshuma norman lobi,m,zanupf,1,426
mat south,mangwe rdc,5,phuthi meliwe,f,m.d.c.t,1,288
mat south,mangwe rdc,5,mvundla theodorah,f,m.d.c.,1,69
mat south,mangwe rdc,5,richman tshuma,m,zapu,1,38
mat south,mangwe rdc,6,sibanda francis,m,zanupf,1,578
mat south,mangwe rdc,6,dube cliff,f,m.d.c.t,1,235
mat south,mangwe rdc,6,ncubeagnes,f,zapu,1,110
mat south,mangwe rdc,6,ncube thoko,f,m.d.c,1,94
mat south,mangwe rdc,7,ngwenya thapelo,f,m.d.c.t,1,319
mat south,mangwe rdc,7,ncube pimbi alfred,m,zanupf,1,177
mat south,mangwe rdc,7,dube rowland kaifa,m,m.d.c,1,143
mat south,mangwe rdc,8,ngwenya edward,m,m.d.c,1,345
mat south,mangwe rdc,8,mpofu luka,m,zanupf,1,148
mat south,mangwe rdc,9,mpofu walter,m,m.d.c.t,1,394
mat south,mangwe rdc,9,nyathi mlungu stephen,m,zanupf,1,130
mat south,mangwe rdc,9,mkandla elias,m,m.d.c,1,74
mat south,mangwe rdc,10,dube jabulani,m,zanupf,1,338
mat south,mangwe rdc,10,moyo obie nkosana,m,m.d.ct,1,264
mat south,mangwe rdc,10,dube sambulo allan,m,m.d.c,1,213
mat south,mangwe rdc,11,chemuru ngonidzashe,f,zanupf,0,uncontested
mat south,mangwe rdc,12,ndlovu peter,m,m.d.ct,1,301
mat south,mangwe rdc,12,nkomo nkosana alois,m,zanupf,1,249
mat south,mangwe rdc,12,"ndlovu kakakamaximilan",m,m.d.c,1,34
mat south,mangwe rdc,13,ndebele lastboy,m,m.d.c.t,1,398
mat south,mangwe rdc,13,ndlovu m mjita,m,zanupf,1,245
mat south,mangwe rdc,13,ndlovu brighton sabelo,m,m.d.c,1,136
mat south,mangwe rdc,13,mvundla jamela,m,zapu,1,35
mat south,mangwe rdc,14,sibanda phakamisa,m,m.d.ct,1,372
mat south,mangwe rdc,14,ncube misheck,m,zanupf,1,304
mat south,mangwe rdc,15,ngwenya sydney,m,m.d.c.t,1,448
mat south,mangwe rdc,15,moyo thandile,f,zanupf,1,285
mat south,mangwe rdc,15,tshuma simanga,m,m.d.c.,1,134
mat south,mangwe rdc,16,dubejoyce,f,zanupf,1,371
mat south,mangwe rdc,16,mpofu prisca,f,m.d.c.t,1,337
mat south,mangwe rdc,16,ndlovu alphonce,m,m.d.c,1,258
mat south,mangwe rdc,17,"majahana alfredclement",m,zanupf,1,320
mat south,mangwe rdc,17,phuti sindisiwe,f,m.d.c.t,1,288
mat south,mangwe rdc,17,ncube elliot,m,m.d.c,1,201
mat south,matobo rdc,1,bhebhe davis,m,mdct,1,429
mat south,matobo rdc,1,fuyana nkosiyazi w,m,zanupf,1,395
mat south,matobo rdc,1,sibanda kenneth,m,zapu,1,54
mat south,matobo rdc,1,sibanda vinas,m,mdc,1,45
mat south,matobo rdc,2,moyo tom,m,zanupf,1,894
mat south,matobo rdc,2,ndlovu judge,m,mdct,1,382
mat south,matobo rdc,2,dube desire,m,mdc,1,67
mat south,matobo rdc,2,nyathi robson,m,zapu,1,31
mat south,matobo rdc,3,nyathi ephraim,m,mdct,1,445
mat south,matobo rdc,3,dube philmon ngwene,m,zanupf,1,420
mat south,matobo rdc,3,ncube lenias,m,mdc,1,107
mat south,matobo rdc,4,siziba sanders,m,zanupf,1,715
mat south,matobo rdc,4,ncube sibangani,m,mdct,1,616
mat south,matobo rdc,4,ndlovu member,m,mdc,1,98
mat south,matobo rdc,5,ndebele madalaboy,m,mdct,1,555
mat south,matobo rdc,5,tshuma jokola,m,zanupf,1,380
mat south,matobo rdc,6,mlilo pius,m,mdct,1,534
mat south,matobo rdc,6,ndlovu edward,m,zanupf,1,398
mat south,matobo rdc,6,dube bishop,m,zapu,1,107
mat south,matobo rdc,7,ncube henry,m,mdct,1,446
mat south,matobo rdc,7,ndlovu sitshengisiwe,f,zanupf,1,291
mat south,matobo rdc,7,tshabalala mncedisi,m,zapu,1,82
mat south,matobo rdc,7,ngwenya walter,m,mdc,1,61
mat south,matobo rdc,8,nyathi wilfred,m,mdct,1,607
mat south,matobo rdc,8,jiyane dominic,m,zanupf,1,377
mat south,matobo rdc,8,ndlovu peter,m,mdc,1,135
mat south,matobo rdc,9,dube ottoe,m,zanupf,1,586
mat south,matobo rdc,9,"sibanda johannesniceodemus",m,mdct,1,283
mat south,matobo rdc,9,ncube thabani,m,mdc,1,50
mat south,matobo rdc,10,phiri alexandra,m,mdct,1,449
mat south,matobo rdc,10,ngwenya catherine,f,zanupf,1,410
mat south,matobo rdc,11,ncube joel,m,zanupf,1,459
mat south,matobo rdc,11,mlalazi dazzy,f,mdct,1,360
mat south,matobo rdc,12,mpofu nomhle,f,mdct,1,483
mat south,matobo rdc,12,tshabalala sebastian,m,zanupf,1,447
mat south,matobo rdc,12,sibanda molina,m,zapu,1,85
mat south,matobo rdc,13,moyo venson,m,zanupf,1,659
mat south,matobo rdc,13,ncube lacton,m,mdct,1,394
mat south,matobo rdc,14,moyo sinikiwe,f,m.d.ct,1,506
mat south,matobo rdc,14,ngwenya mdacana,m,zanupf,1,457
mat south,matobo rdc,14,ngwenya hannah,f,m.d.c,1,92
mat south,matobo rdc,14,sibindi amos,m,zapu,1,34
mat south,matobo rdc,15,ndlovuharold p,m,m.d.ct,1,731
mat south,matobo rdc,15,mpofu patrick,m,zanupf,1,106
mat south,matobo rdc,15,moyo thandazani,m,m.d.c,1,97
mat south,matobo rdc,15,mayisa cathrine,f,independent,1,50
mat south,matobo rdc,16,nyakutha ethel,f,m.d.ct,1,392
mat south,matobo rdc,16,sibanda riflen,m,zanupf,1,332
mat south,matobo rdc,16,mabhena queen,f,independent,1,222
mat south,matobo rdc,16,ncubepatson,m,m.d.c,1,39
mat south,matobo rdc,16,moyo esilomi,m,zapu,1,25
mat south,matobo rdc,17,hlongwane sikhulile,f,m.d.c,1,455
mat south,matobo rdc,17,ndlovu silibaziso,f,zapu,1,139
mat south,matobo rdc,18,moyo weed,m,m.d.ct,1,520
mat south,matobo rdc,18,dube pilate,m,zanupf,1,307
mat south,matobo rdc,19,ncube henry nzuma,m,m.d.ct,1,553
mat south,matobo rdc,19,ncube butho,m,zanupf,1,452
mat south,matobo rdc,19,ndiweni matamsanqa,m,m.d.c,1,117
mat south,matobo rdc,19,moyo mduduzi,m,zapu,1,95
mat south,matobo rdc,21,ngwenya isabel n,f,zanupf,1,211
mat south,matobo rdc,21,ndlovu nagran m,m,zapu,1,13
mat south,matobo rdc,21,xaba muziwethu b,m,m.d.c,1,12
mat south,matobo rdc,22,sibanda tobias,m,zanupf,1,247
mat south,matobo rdc,22,dliwayo garikayi,m,m.d.c.t,1,88
mat south,matobo rdc,22,ncube tshakalisa,m,m.d.c,1,26
mat south,matobo rdc,23,ncube thomas,m,zanupf,0,uncontested
mat south,matobo rdc,24,ncube paul,m,zanupf,0,uncontested
mat south,matobo rdc,25,hlatshawo lucy,f,zanup.f,1,598
mat south,matobo rdc,25,ncubeleonard,m,m.d.c.t,1,296
mat south,matobo rdc,25,sibanda elkanah,m,m.d.c,1,104
mat south,plumtree town council,1,nyathi cornelious,m,mdct,1,411
mat south,plumtree town council,1,magalane bigboy,m,zanupf,1,363
mat south,plumtree town council,1,mangoye dhiliza,m,mdc,1,102
mat south,plumtree town council,2,tshuma jabulani,m,mdct,1,160
mat south,plumtree town council,2,nleya chinamora,m,zanupf,1,142
mat south,plumtree town council,2,moyo thokozile,f,mdc,1,24
mat south,plumtree town council,3,ndlovu similo,m,mdct,1,408
mat south,plumtree town council,3,msimanga nothando,f,zanupf,1,361
mat south,plumtree town council,3,khumalo richard,m,independent,1,78
mat south,plumtree town council,3,siziba thabani,m,mdc,1,73
mat south,plumtree town council,4,tshuma bakani,m,zanupf,1,402
mat south,plumtree town council,4,silongwe ezeriah,m,mdct,1,310
mat south,plumtree town council,4,ngwenya opha artwell,m,mdc,1,74
mat south,plumtree town council,5,washaya maxwell,m,zanupf,1,674
mat south,plumtree town council,5,"ncube nkosilathimakwela",m,mdc,1,84
mat south,plumtree town council,6,hobane paulos vini,m,zanupf,1,194
mat south,plumtree town council,6,mpofu amanda,f,mdct,1,172
mat south,plumtree town council,6,tapela violet ollinah,f,mdc,1,87
mat south,plumtree town council,6,ndlovu crechard,m,zapu,1,24
mat south,plumtree town council,6,mpofu trymore,m,independent,1,15
mat south,umzingwane rdc,1,ndebele catherine,f,zanupf,1,555
mat south,umzingwane rdc,1,mpofu shane,m,m.d.c,1,389
mat south,umzingwane rdc,2,nkiwane shumirai,f,zanupf,1,398
mat south,umzingwane rdc,2,mpofu charles,m,mdct,1,370
mat south,umzingwane rdc,2,sibanda naison,m,independent,1,152
mat south,umzingwane rdc,3,ngwenya william,m,m.d.ct,1,693
mat south,umzingwane rdc,3,mhlanga nathaniel,m,zanupf,1,479
mat south,umzingwane rdc,3,dube wander,m,m.d.c,1,188
mat south,umzingwane rdc,4,moyo jetro,m,zanupf,1,582
mat south,umzingwane rdc,4,sibanda collen,m,m.d.c-t,1,522
mat south,umzingwane rdc,4,gwebu bhekimpilo,m,m.d.c,1,81
mat south,umzingwane rdc,5,nkala elijah,m,mdct,1,467
mat south,umzingwane rdc,5,moyo elizabeth,f,zanupf,1,365
mat south,umzingwane rdc,5,moyo sipho,f,mdc,1,176
mat south,umzingwane rdc,6,kumalo amanda,f,m.d.ct,1,423
mat south,umzingwane rdc,6,moyo themba,m,zanupf,1,279
mat south,umzingwane rdc,6,ndlovu mcebisi,m,independent,1,128
mat south,umzingwane rdc,6,khumalo herbet,m,m.d.c,1,49
mat south,umzingwane rdc,6,nkala phezi,f,zapu,1,32
mat south,umzingwane rdc,7,hlongwane elizabeth,f,m.d.ct,1,356
mat south,umzingwane rdc,7,sibeko titus,m,zanupf,1,319
mat south,umzingwane rdc,7,sibanda victor,m,m.d.c,1,107
mat south,umzingwane rdc,8,dube alice,f,zanupf,1,449
mat south,umzingwane rdc,8,masuku jane,f,m.d.ct,1,262
mat south,umzingwane rdc,8,nkala trust,f,m.d.c,1,70
mat south,umzingwane rdc,9,ndlovu sikhululiwe,f,mdc,1,252
mat south,umzingwane rdc,9,ndlovu philip,m,zanupf,1,250
mat south,umzingwane rdc,10,ntini lucas,m,zanupf,1,212
mat south,umzingwane rdc,10,ngwenya bornaface,m,mdct,1,131
mat south,umzingwane rdc,10,sibanda kennethy,m,mdc,1,79
mat south,umzingwane rdc,11,nkomo sithabiso,f,zanupf,1,288
mat south,umzingwane rdc,11,mpofu melusi,m,m.d.ct,1,262
mat south,umzingwane rdc,11,ndlovu misheck,m,m.d.c,1,56
mat south,umzingwane rdc,12,dube elliot,m,m.d.c-t,1,602
mat south,umzingwane rdc,12,sibanda thandiwe,f,zanupf,1,325
mat south,umzingwane rdc,12,mpofu sithembile,f,m.d.c,1,102
mat south,umzingwane rdc,13,makhalajabulani,m,zanupf,1,255
mat south,umzingwane rdc,13,mnkandla zenzo,m,m.d.c-t,1,156
mat south,umzingwane rdc,13,ncube thandanani,m,m.d.c,1,35
mat south,umzingwane rdc,14,moyoluke,m,zanupf,0,uncontested
mat south,umzingwane rdc,15,khumalo sinikiwe,f,zanupf,0,uncontested
mat south,umzingwane rdc,16,siibanda partson,m,zanupf,1,479
mat south,umzingwane rdc,16,mguni charles,m,mdc,1,225
mat south,umzingwane rdc,17,mpofu malaki,m,zanupf,0,uncontested
mat south,umzingwane rdc,18,"mswabuki billymdlawuzo",m,mdct,1,787
mat south,umzingwane rdc,18,banda sarah,f,zanupf,1,294
mat south,umzingwane rdc,18,ngazi robson,m,mdc,1,124
mat south,umzingwane rdc,18,moyo luke,m,zapu,1,64
mat south,umzingwane rdc,19,sigola dojiwe,m,zanupf,1,713
mat south,umzingwane rdc,19,ntete veronica,f,mdct,1,259
mat south,umzingwane rdc,19,phiri jerusalem,m,zapu,1,83
mat south,umzingwane rdc,20,nkalanqabeni,m,zanupf,1,714
midlands,gokwe south rdc,31,magaya shadreck,m,mdc-t,1,165
midlands,gokwe south rdc,31,moyo kulumani,m,zanu pf,1,992
midlands,gweru municipality,3,mbano nokuthula,f,mdc-t,1,493
midlands,gweru municipality,3,rusike irene,f,mdc-t,1,424
midlands,gokwe north rdc,1,siyamandanda shu-shine,m,mdc-t,1,647
midlands,gokwe north rdc,1,langwana gaison,m,zanupf,1,507
midlands,gokwe north rdc,2,chavani susan,f,zanupf,1,1454
midlands,gokwe north rdc,2,magonyo collin,m,mdc-t,1,1347
midlands,gokwe north rdc,3,nyamusasa alfredy,m,zanupf,1,1383
midlands,gokwe north rdc,3,masiyambiri ngoni,m,mdc-t,1,425
midlands,gokwe north rdc,4,marongwe faith,f,zanupf,1,1809
midlands,gokwe north rdc,4,matasvu william,m,mdc-t,1,337
midlands,gokwe north rdc,5,mucheza saimon,m,zanupf,1,2379
midlands,gokwe north rdc,5,marapika jonathan,m,mdc-t,1,222
midlands,gokwe north rdc,6,mudimu chandivinga,m,zanupf,1,1313
midlands,gokwe north rdc,6,hove rudo,m,mdc-t,1,237
midlands,gokwe north rdc,7,muzite marble,f,zanupf,1,1662
midlands,gokwe north rdc,7,mhandu elias,m,mdc-t,1,520
midlands,gokwe north rdc,8,mapiringanwa member,m,zanupf,1,1314
midlands,gokwe north rdc,8,bhiri patrick,m,mdc-t,1,163
midlands,gokwe north rdc,9,ndhlukulani jeremiah,m,zanupf,1,1316
midlands,gokwe north rdc,9,chapanduka junia,f,mdc-t,1,420
midlands,gokwe north rdc,10,masirasi marazhe,m,zanupf,1,1980
midlands,gokwe north rdc,10,katuruza manners,m,mdc-t,1,323
midlands,gokwe north rdc,11,gono tadzimwa r.,m,zanupf,1,1780
midlands,gokwe north rdc,11,zakeyo pambureki,m,mdc-t,1,484
midlands,gokwe north rdc,12,mahaso godfrey,m,zanupf,1,1696
midlands,gokwe north rdc,12,muzenda william,m,mdc-t,1,341
midlands,gokwe north rdc,13,madende renias,m,zanupf,1,2262
midlands,gokwe north rdc,13,mudzori tinos,m,mdc-t,1,1124
midlands,gokwe north rdc,14,mbulawa stuwart,m,zanupf,1,1664
midlands,gokwe north rdc,14,chikuvire isaac,m,mdc-t,1,553
midlands,gokwe north rdc,15,majasi munamato,m,zanupf,1,1558
midlands,gokwe north rdc,15,tapota venancio,m,mdc-t,1,559
midlands,gokwe north rdc,16,misi abel,m,zanupf,1,1241
midlands,gokwe north rdc,16,chidemeri john,m,mdc-t,1,465
midlands,gokwe north rdc,17,mapfumo given,m,zanupf,1,1427
midlands,gokwe north rdc,17,runesu jepfrey,m,mdc-t,1,170
midlands,gokwe north rdc,18,zimbeva martin,m,zanupf,1,1527
midlands,gokwe north rdc,18,mazorodze reward,m,mdc-t,1,176
midlands,gokwe north rdc,19,mazhawidza lawrence,m,zanupf,1,1215
midlands,gokwe north rdc,19,tsvakirai davingston,m,mdc-t,1,424
midlands,gokwe north rdc,20,nhamo munashe,m,zanupf,1,1252
midlands,gokwe north rdc,20,nhamo wilson,m,mdc-t,1,190
midlands,gokwe north rdc,21,murongwe govenai,m,zanupf,0,uncontested
midlands,gokwe north rdc,22,ndawi simon,m,zanupf,1,1372
midlands,gokwe north rdc,22,chiriya charles,m,mdc-t,1,189
midlands,gokwe north rdc,23,chakabveyo stephen,m,zanupf,1,1623
midlands,gokwe north rdc,23,sincono cabangani,m,mdc-t,1,206
midlands,gokwe north rdc,24,wafana walter wilfred,m,zanupf,1,530
midlands,gokwe north rdc,24,torepa garikayi,m,mdc-t,1,247
midlands,gokwe north rdc,25,chiwara luckson,m,zanupf,1,751
midlands,gokwe north rdc,25,gunavuni farai,m,mdc-t,1,256
midlands,gokwe north rdc,26,buruwuru jimmy,m,zanupf,1,601
midlands,gokwe north rdc,26,chinho bonjana d.,m,mdc-t,1,270
midlands,gokwe north rdc,27,ntabeni fadzai,m,zanupf,1,1071
midlands,gokwe north rdc,27,chaguma edmore njerwi,m,mdc-t,1,296
midlands,gokwe north rdc,28,mateva edmore,m,zanupf,1,1525
midlands,gokwe north rdc,28,chavunduka colnard,m,mdc-t,1,621
midlands,gokwe north rdc,29,musvaba moses,m,mdc-t,1,694
midlands,gokwe north rdc,29,kakono mutendi,m,zanupf,1,450
midlands,gokwe north rdc,30,ndlovu patrick,m,zanupf,1,932
midlands,gokwe north rdc,30,siyachombwa prophet,m,mdc-t,1,589
midlands,gokwe north rdc,31,sibanda mazhambe,m,mdc-t,1,1102
midlands,gokwe north rdc,31,muzvondiwa lovemore,m,zanupf,1,554
midlands,gokwe north rdc,32,mashingaidze sinikiwe,f,zanupf,1,908
midlands,gokwe north rdc,32,mugazambi nelson,m,mdc-t,1,99
midlands,gokwe north rdc,33,kadoma siphiwe,f,zanupf,1,1602
midlands,gokwe north rdc,33,samundaya victor,m,mdc-t,1,183
midlands,gokwe north rdc,34,chikwanda tapera,m,zanupf,1,1137
midlands,gokwe north rdc,34,makiwa fibion,m,mdc-t,1,357
midlands,gokwe north rdc,35,mandiya edina,f,zanupf,1,1565
midlands,gokwe north rdc,35,chaputika sylivia,f,mdc-t,1,390
midlands,gokwe north rdc,36,mapishu charles,m,zanupf,1,1474
midlands,gokwe north rdc,36,kuveya lovejoy,m,mdc-t,1,459
midlands,gokwe south rdc,1,samson ernest,m,zanupf,1,2051
midlands,gokwe south rdc,1,muzezewa patrick,m,mdc-t,1,533
midlands,gokwe south rdc,2,gave ruzive agabu,m,zanupf,1,858
midlands,gokwe south rdc,2,whende wonder,m,mdc-t,1,597
midlands,gokwe south rdc,3,kwirirai farai,m,zanupf,1,510
midlands,gokwe south rdc,3,mombe kennedy,m,mdc-t,1,377
midlands,gokwe south rdc,4,chinhengo john,m,zanupf,1,1891
midlands,gokwe south rdc,4,ndlovu aleck,m,mdc-t,1,512
midlands,gokwe south rdc,5,imbayago doubt,m,zanupf,1,2165
midlands,gokwe south rdc,5,fani denisio,m,mdc-t,1,482
midlands,gokwe south rdc,6,karikoga amon,m,zanupf,1,1255
midlands,gokwe south rdc,6,mandiki lawrence,m,mdc-t,1,183
midlands,gokwe south rdc,7,chingwendere ignatia,f,zanupf,1,663
midlands,gokwe south rdc,7,takawira francis,m,mdc-t,1,459
midlands,gokwe south rdc,8,mhuka munashe,m,zanupf,1,1434
midlands,gokwe south rdc,8,mugabe hebert,m,mdc-t,1,360
midlands,gokwe south rdc,8,munapo temba,m,mdc,1,81
midlands,gokwe south rdc,9,magodhi elliot,m,zzanupf,1,2649
midlands,gokwe south rdc,9,tokwe tendai,f,mdc-t,1,882
midlands,gokwe south rdc,9,mugwira kemson,m,mdc,1,148
midlands,gokwe south rdc,10,ngwenya erian,m,zanupf,1,1621
midlands,gokwe south rdc,10,muchiwa wycliffe,m,mdc-t,1,1222
midlands,gokwe south rdc,11,madina moffat,m,zanupf,1,1724
midlands,gokwe south rdc,11,nsingo victor,m,mdc-t,1,937
midlands,gokwe south rdc,11,zinyowera tarisai,m,mdc,1,146
midlands,gokwe south rdc,12,mashedzamwa masara,m,zanupf,1,1593
midlands,gokwe south rdc,12,phirimakanya,m,mdc-t,1,752
midlands,gokwe south rdc,12,chibwai riad,m,mdc,1,178
midlands,gokwe south rdc,13,pasura albert,m,zanupf,1,1812
midlands,gokwe south rdc,13,mugada cornias,m,mdc-t,1,618
midlands,gokwe south rdc,13,muhla victor,m,mdc,1,189
midlands,gokwe south rdc,14,tinago peter,m,zanupf,1,2031
midlands,gokwe south rdc,14,chapinduka dully,m,mdc-t,1,616
midlands,gokwe south rdc,15,musara musa,m,zanupf,1,2236
midlands,gokwe south rdc,15,nyamazana nyowani,m,mdc-t,1,1155
midlands,gokwe south rdc,16,nyathi nicholas,m,zanupf,0,uncontested
midlands,gokwe south rdc,17,sibanda jameson,m,mdc-t,1,820
midlands,gokwe south rdc,17,hove leonard,m,zanupf,1,619
midlands,gokwe south rdc,17,ndebele job,m,independent,1,79
midlands,gokwe south rdc,17,bhebhe methuseli mostafu,m,mdc,1,67
midlands,gokwe south rdc,18,rukanda tawanda,m,zanupf,1,1337
midlands,gokwe south rdc,18,ncube sibongile,f,mdc-t,1,392
midlands,gokwe south rdc,19,mateta andrew,m,zanupf,1,1793
midlands,gokwe south rdc,19,nyamayebveni nobert,m,mdc-t,1,1042
midlands,gokwe south rdc,19,kokera rumbidzai,f,mdc,1,228
midlands,gokwe south rdc,19,gondo jacob,m,independent,1,105
midlands,gokwe south rdc,20,madzura better clayton,m,zanupf,1,1282
midlands,gokwe south rdc,20,masuna engelbert t.,m,mdc-t,1,380
midlands,gokwe south rdc,21,mafaza simon,m,zanupf,1,1696
midlands,gokwe south rdc,21,madzwamuse joseph,m,mdc-t,1,545
midlands,gokwe south rdc,22,mukuvazvivi wellington,m,zanupf,1,1200
midlands,gokwe south rdc,22,manyevere jerifanos,m,mdc-t,1,413
midlands,gokwe south rdc,23,chipato peter,m,zanupf,1,2662
midlands,gokwe south rdc,23,musandipa mika,m,mdc-t,1,973
midlands,gokwe south rdc,24,yakobe rodgers,m,zanupf,1,2654
midlands,gokwe south rdc,24,chimutashu aggripa,m,mdc-t,1,1195
midlands,gokwe south rdc,25,maruza shungu,m,zanupf,1,2186
midlands,gokwe south rdc,25,manenga sara,f,mdc-t,1,789
midlands,gokwe south rdc,26,chibwanazhangazha,m,zanupf,1,1435
midlands,gokwe south rdc,26,chifana cleto,m,mdc-t,1,283
midlands,gokwe south rdc,27,chuma siphilanzima,m,zanupf,1,1182
midlands,gokwe south rdc,27,gwenhamo richard,m,independent,1,431
midlands,gokwe south rdc,28,ncube beauty,f,zanupf,1,489
midlands,gokwe south rdc,28,nyathi luckford,m,mdc-t,1,47
midlands,gokwe south rdc,29,chifamba moses,m,zanupf,1,729
midlands,gokwe south rdc,29,dube tasaranago jobe,m,mdc-t,1,526
midlands,gokwe south rdc,30,sibanda cephas,m,zanupf,1,739
midlands,gokwe south rdc,30,dube laiza,f,mdc-t,1,455
midlands,gokwe south rdc,32,gana isaac,m,zanupf,1,817
midlands,gokwe south rdc,32,kandai alois,m,mdc-t,1,465
midlands,gokwe south rdc,33,mudyahoto talent,m,zanupf,1,1213
midlands,gokwe south rdc,33,lunga edwin mukakavari,m,mdc-t,1,253
midlands,gokwe south rdc,33,munengiwa michael,m,mdc,1,44
midlands,gokwe town council,1,taruvinga davies,m,zanupf,1,256
midlands,gokwe town council,1,chirambadare victor,m,mdc-t,1,210
midlands,gokwe town council,1,mapfunde palace,f,mdc,1,18
midlands,gokwe town council,2,nyamukasa duncan,m,zanupf,1,464
midlands,gokwe town council,2,gwanzura never,m,mdc-t,1,306
midlands,gokwe town council,2,sibanda sithabiso,f,mdc-t,1,156
midlands,gokwe town council,3,senga esther,f,zanupf,1,622
midlands,gokwe town council,3,hove reuben ray,m,mdc-t,1,322
midlands,gokwe town council,3,mashizha elizabeth,m,mdc-t,1,119
midlands,gokwe town council,4,mapfunde fastimo,m,zanupf,1,387
midlands,gokwe town council,4,magwada john jonah,m,mdc-t,1,233
midlands,gokwe town council,5,mhlanga jameson,m,mdc-t,1,677
midlands,gokwe town council,5,zijena angeline,f,zanupf,1,659
midlands,gokwe town council,6,mafa manuel,m,zanupf,1,174
midlands,gokwe town council,6,mukowora tichaona,m,mdc-t,1,136
midlands,gweru municipality,1,kombayi hamutendi,m,mdc-t,1,865
midlands,gweru municipality,1,mudavanhu anatholia pfumb,f,zanupf,1,458
midlands,gweru municipality,1,nyandoroevans,m,mdc-t,1,89
midlands,gweru municipality,2,chipondeni tiripai,m,zanupf,1,1660
midlands,gweru municipality,2,dingwizaelina,f,mdc-t,1,1414
midlands,gweru municipality,2,mungwena musavengane,m,mdc,1,209
midlands,gweru municipality,2,dzuda molly,f,independent,1,87
midlands,gweru municipality,2,meneaustin,m,independent,1,129
midlands,gweru municipality,3,nyamayedenga shamiso,f,independent,1,75
midlands,gweru municipality,4,sithole kenneth marekiwa,m,mdc-t,1,1491
midlands,gweru municipality,4,marongwe girlie,m,zanupf,1,1158
midlands,gweru municipality,4,chisumbe zviboni,f,mdc-t,1,123
midlands,gweru municipality,4,chifambi sibonisiwe,f,umd,1,30
midlands,gweru municipality,5,marecha moses,m,mdc-t,1,1357
midlands,gweru municipality,5,mafa mafa kwanisai,m,zanupf,1,1047
midlands,gweru municipality,5,siwela plaxedes,f,mdc,1,64
midlands,gweru municipality,5,chivasa principal,m,umd,1,20
midlands,gweru municipality,6,tsanyawu joas,m,zanupf,1,1141
midlands,gweru municipality,6,mukwazhe ferinos,m,mdc-t,1,1008
